,user_id,anime_id,rating
51310,540,23289,7
51311,540,23321,7
51312,540,23383,7
51313,540,23421,8
51314,540,23619,7
51315,540,23623,8
51316,540,23755,9
51317,540,24031,6
51318,540,24227,8
51319,540,24231,7
51320,540,24277,8
51321,540,24415,8
51322,540,24439,7
51323,540,24455,6
51324,540,24751,6
51325,540,24833,7
51326,540,24893,8
51327,540,24913,7
51328,540,24991,7
51329,540,25157,6
51330,540,25161,9
51331,540,25183,7
51332,540,25341,7
51333,540,25781,7
51334,540,25879,7
51335,540,26243,6
51336,540,26349,8
51337,540,27655,8
51338,540,27787,10
51339,540,27831,7
51340,540,27899,10
51341,540,28025,8
51342,540,28121,7
51343,540,28171,9
51344,540,28223,8
51345,540,28297,9
51346,540,28619,6
51347,540,28621,7
51348,540,28701,10
51349,540,28819,6
51350,540,28825,7
51351,540,28891,9
51352,540,28907,7
51353,540,28927,7
51354,540,29067,9
51355,540,29803,10
51356,540,30187,8
51357,540,30230,9
51358,540,30240,9
51359,540,30276,10
51360,540,30296,7
51361,540,30307,9
51362,540,30347,9
51363,540,30458,8
51364,540,30503,9
51365,540,30831,10
51366,540,31043,9
51367,540,31163,7
51368,540,31240,8
51369,540,31442,7
51370,540,31580,7
51371,540,31637,8
51372,540,31704,9
51373,540,31715,8
51374,540,31848,8
51375,540,31859,7
51376,540,31964,8
51377,540,32051,7
51378,540,32379,9
51379,540,32566,9
51380,541,1,8
51381,541,6,9
51382,541,20,8
51383,541,24,9
51384,541,25,9
51385,541,30,9
51386,541,31,8
51387,541,32,8
51388,541,33,7
51389,541,43,9
51390,541,44,9
51391,541,45,9
51392,541,47,7
51393,541,50,8
51394,541,54,5
51395,541,60,8
51396,541,63,6
51397,541,66,9
51398,541,71,8
51399,541,72,9
51400,541,73,8
51401,541,114,9
51402,541,121,8
51403,541,135,9
51404,541,166,7
51405,541,174,5
51407,541,205,9
51408,541,209,8
51410,541,226,9
51411,541,227,9
51412,541,229,7
51413,541,232,8
51414,541,240,8
51415,541,245,9
51416,541,257,7
51417,541,263,10
51418,541,264,9
51419,541,265,10
51420,541,268,9
51421,541,270,8
51422,541,276,9
51423,541,277,8
51424,541,304,7
51425,541,317,9
51426,541,318,8
51428,541,330,8
51430,541,379,9
51431,541,408,6
51432,541,417,6
51433,541,437,9
51434,541,442,7
51435,541,459,7
51436,541,468,7
51437,541,488,8
51438,541,492,6
51439,541,527,9
51440,541,534,9
51441,541,535,9
51442,541,537,6
51443,541,543,8
51444,541,548,8
51445,541,566,6
51446,541,570,7
51447,541,608,7
51448,541,658,10
51449,541,732,6
51450,541,759,9
51451,541,762,6
51453,541,846,9
51454,541,849,8
51455,541,857,8
51456,541,861,9
51457,541,863,8
51458,541,866,8
51459,541,867,8
51460,541,868,8
51461,541,869,8
51462,541,880,8
51463,541,889,8
51464,541,918,8
51465,541,936,7
51466,541,941,8
51468,541,1002,8
51469,541,1015,7
51470,541,1045,7
51471,541,1046,7
51472,541,1079,8
51473,541,1117,8
51474,541,1118,7
51475,541,1119,6
51476,541,1171,8
51477,541,1172,9
51478,541,1186,9
51479,541,1195,8
51480,541,1210,9
51481,541,1234,6
51482,541,1254,7
51483,541,1303,7
51484,541,1336,6
51485,541,1361,6
51486,541,1362,6
51487,541,1372,9
51488,541,1374,6
51491,541,1462,9
51492,541,1489,7
51493,541,1500,5
51494,541,1519,8
51495,541,1535,8
51496,541,1575,9
51497,541,1686,7
51498,541,1689,8
51499,541,1696,8
51500,541,1709,8
51501,541,1722,7
51502,541,1726,5
51504,541,1818,7
51505,541,1840,8
51506,541,1887,9
51507,541,1943,9
51508,541,1953,6
51509,541,1980,8
51510,541,2001,9
51511,541,2011,8
51512,541,2014,8
51513,541,2034,9
51514,541,2104,9
51516,541,2167,9
51517,541,2178,7
51520,541,2262,6
51521,541,2293,5
51522,541,2403,8
51523,541,2418,8
51525,541,2476,8
51526,541,2605,10
51527,541,2744,8
51528,541,2751,8
51529,541,2759,8
51531,541,2811,7
51534,541,2884,5
51535,541,2889,7
51536,541,2904,10
51537,541,2952,9
51538,541,2963,9
51539,541,2966,8
51541,541,2993,7
51542,541,3000,8
51543,541,3001,8
51544,541,3002,9
51546,541,3080,7
51547,541,3090,7
51548,541,3091,9
51549,541,3121,8
51550,541,3269,7
51551,541,3323,6
51552,541,3446,7
51553,541,3616,7
51554,541,3667,8
51555,541,3702,9
51556,541,3784,9
51557,541,3791,6
51558,541,3958,8
51559,541,3974,7
51561,541,4028,7
51562,541,4059,8
51563,541,4106,8
51564,541,4107,9
51565,541,4151,6
51566,541,4155,9
51567,541,4163,9
51568,541,4181,10
51569,541,4195,8
51570,541,4214,8
51571,541,4224,9
51573,541,4382,8
51574,541,4472,8
51575,541,4550,7
51576,541,4565,9
51577,541,4581,7
51578,541,4654,8
51579,541,4657,7
51580,541,4705,7
51581,541,4725,8
51582,541,4786,8
51583,541,4901,9
51584,541,4975,7
51585,541,4997,6
51586,541,4999,7
51587,541,5034,7
51588,541,5060,8
51589,541,5074,8
51590,541,5079,9
51591,541,5081,9
51593,541,5112,5
51594,541,5150,7
51595,541,5162,8
51597,541,5178,4
51598,541,5233,6
51599,541,5251,8
51600,541,5258,9
51601,541,5341,9
51603,541,5355,7
51604,541,5507,7
51605,541,5624,6
51606,541,5671,9
51607,541,5680,8
51608,541,5681,8
51611,541,5940,8
51612,541,5955,7
51613,541,5958,8
51614,541,5973,8
51615,541,6016,10
51616,541,6030,8
51617,541,6045,9
51618,541,6127,7
51619,541,6151,6
51620,541,6171,9
51621,541,6172,8
51622,541,6189,4
51624,541,6201,6
51625,541,6203,8
51626,541,6213,9
51628,541,6280,4
51629,541,6347,8
51630,541,6351,6
51631,541,6377,9
51632,541,6381,8
51633,541,6512,8
51634,541,6547,7
51635,541,6574,8
51637,541,6594,7
51638,541,6675,9
51639,541,6682,5
51640,541,6702,8
51641,541,6880,6
51643,541,6956,9
51644,541,6987,6
51645,541,7059,7
51646,541,7066,8
51647,541,7088,6
51648,541,7193,6
51650,541,7311,8
51651,541,7322,6
51652,541,7647,9
51653,541,7744,8
51655,541,7769,8
51656,541,7791,9
51657,541,7817,7
51658,541,8023,7
51659,541,8074,6
51660,541,8100,8
51661,541,8101,8
51662,541,8247,6
51663,541,8348,7
51664,541,8407,9
51665,541,8424,7
51666,541,8440,8
51667,541,8479,8
51668,541,8516,8
51669,541,8525,9
51670,541,8557,8
51671,541,8577,7
51673,541,8675,8
51674,541,8769,9
51675,541,8795,9
51677,541,8861,7
51679,541,9041,7
51680,541,9074,9
51683,541,9332,7
51684,541,9515,6
51685,541,9544,8
51686,541,9587,7
51687,541,9611,6
51688,541,9624,9
51689,541,9656,9
51690,541,9736,8
51691,541,9741,8
51692,541,9756,10
51693,541,9776,7
51694,541,9919,8
51695,541,9969,8
51696,541,9982,7
51697,541,9989,9
51698,541,10012,8
51699,541,10020,8
51700,541,10080,9
51701,541,10108,8
51702,541,10163,8
51703,541,10165,10
51704,541,10187,8
51705,541,10218,7
51706,541,10271,10
51708,541,10378,8
51710,541,10396,8
51711,541,10495,9
51712,541,10521,9
51713,541,10582,7
51714,541,10629,8
51715,541,10702,7
51716,541,10711,8
51717,541,10719,8
51719,541,10794,9
51720,541,10805,7
51721,541,10897,7
51722,541,11079,9
51723,541,11319,8
51725,541,11597,9
51727,541,12069,9
51728,541,12113,8
51729,541,12115,9
51730,541,12255,8
51731,541,12403,9
51732,541,12581,4
51733,541,12685,7
51734,541,12859,9
51737,541,13239,7
51738,541,13535,9
51739,541,13659,8
51740,541,13709,8
51742,541,14741,9
51743,541,15689,9
51744,541,16756,7
51745,541,17397,7
51747,541,18857,7
51748,541,19647,9
51749,541,21451,9
51750,542,79,7
51752,542,189,7
51753,542,241,6
51754,542,356,10
51755,542,390,8
51756,542,1195,9
51757,542,1722,4
51758,542,1807,6
51759,542,1840,8
51760,542,2167,9
51761,542,2993,9
51762,542,3470,10
51763,542,3503,6
51764,542,3712,8
51765,542,4063,9
51766,542,4214,10
51767,542,4224,9
51768,542,4654,8
51769,542,4999,8
51770,542,5081,10
51771,542,5118,9
51772,542,5277,9
51773,542,5909,7
51774,542,5958,8
51775,542,6324,7
51776,542,6347,9
51777,542,6512,7
51778,542,6547,10
51779,542,7054,8
51780,542,7088,7
51781,542,7148,8
51782,542,7311,7
51783,542,7593,8
51784,542,7674,5
51785,542,7870,8
51786,542,8074,9
51787,542,8302,8
51788,542,8407,10
51789,542,8536,7
51790,542,8557,8
51791,542,8630,8
51792,542,8675,7
51793,542,8676,9
51794,542,8841,8
51795,542,8861,2
51796,542,9181,9
51797,542,9367,5
51798,542,9936,7
51799,542,10067,9
51800,542,10079,7
51801,542,10087,10
51802,542,10110,7
51803,542,10213,8
51804,542,10397,6
51805,542,10620,8
51806,542,10719,8
51807,542,10790,10
51808,542,11179,8
51809,542,11319,9
51810,542,11499,8
51811,542,11617,8
51812,542,12293,10
51813,542,12549,7
51814,542,13161,7
51815,542,13663,9
51816,542,14199,5
51817,542,14833,8
51818,542,14967,8
51819,543,20,9
51820,543,24,9
51821,543,199,10
51822,543,325,8
51823,543,442,7
51824,543,527,10
51825,543,597,10
51826,543,853,9
51827,543,855,7
51828,543,1121,9
51829,543,1535,9
51830,543,1575,10
51831,543,2167,10
51833,543,3457,9
51834,543,3588,8
51835,543,4181,9
51836,543,6045,9
51837,544,1530,7
51838,544,1575,10
51839,544,2904,10
51840,544,8675,9
51841,544,8768,8
51842,544,9213,8
51844,544,10321,8
51845,544,10408,10
51847,544,13251,7
51848,544,14741,9
51849,544,16035,8
51850,544,16355,9
51851,544,16592,9
51852,544,17513,7
51853,544,18507,9
51854,544,18679,8
51855,544,19429,6
51856,544,19815,9
51857,544,20159,8
51858,544,20785,6
51859,544,20787,9
51861,544,21327,7
51863,544,22265,9
51864,544,22319,8
51866,545,339,9
51867,545,356,6
51868,545,413,1
51869,545,777,6
51870,545,849,7
51871,545,1535,9
51872,545,1575,9
51874,545,2001,9
51875,545,2167,6
51876,545,2236,8
51877,545,2251,9
51878,545,2593,7
51879,545,2904,9
51880,545,3230,6
51881,545,3588,7
51882,545,3782,7
51883,545,3783,7
51885,545,4181,10
51886,545,4224,9
51887,545,4280,7
51888,545,4282,8
51889,545,4382,5
51890,545,5081,9
51891,545,5114,9
51892,545,5204,7
51893,545,5205,7
51894,545,6347,4
51895,545,6547,7
51896,545,6594,8
51897,545,7311,9
51898,545,7785,8
51899,545,8074,6
51900,545,8516,4
51901,545,8525,6
51902,545,8795,7
51903,545,9253,10
51904,545,9260,10
51906,545,9919,5
51907,545,9989,9
51908,545,10087,9
51909,545,10165,8
51910,545,10620,7
51911,545,10711,7
51913,545,11111,6
51914,545,11577,8
51915,545,11597,8
51916,545,11741,9
51917,545,11757,6
51918,545,11977,10
51919,545,11979,10
51920,545,11981,9
51921,545,13759,8
51922,545,14349,8
51923,545,14719,8
51924,545,14741,7
51925,545,14813,7
51927,545,15315,6
51928,545,16498,9
51931,545,17074,10
51932,545,17247,4
51933,545,18679,8
51934,545,18893,3
51935,545,18897,7
51936,545,19111,10
51937,545,19221,6
51938,545,19489,7
51939,545,19815,8
51941,545,20047,8
51942,545,20541,6
51943,545,20787,5
51944,545,20853,6
51945,545,21603,6
51946,545,21855,8
51947,545,22135,8
51948,545,22297,8
51949,545,22535,8
51950,545,23289,6
51952,545,28025,8
51953,545,28223,9
51954,545,28497,6
51955,545,28617,8
51956,545,28623,6
51957,545,28701,8
51958,545,28735,8
51959,545,29803,7
51960,545,31043,8
51961,545,31240,9
51962,545,31964,8
51963,545,32681,7
51964,545,34240,9
51965,546,20,8
51966,546,121,7
51967,546,143,9
51968,546,158,6
51969,546,855,10
51970,546,1535,8
51971,546,5680,7
51972,546,6045,9
51973,546,6164,8
51974,546,6203,7
51975,546,8074,8
51976,546,9919,7
51977,546,10495,7
51978,546,11111,10
51979,546,11285,7
51980,546,12403,7
51981,546,20047,8
51982,546,22319,6
51983,546,27899,7
51984,547,20,8
51985,547,33,6
51986,547,121,9
51987,547,223,8
51988,547,225,7
51989,547,269,9
51990,547,270,8
51991,547,405,7
51992,547,413,2
51993,547,777,9
51994,547,813,9
51995,547,889,10
51996,547,1519,10
51997,547,1535,7
51998,547,2418,8
51999,547,2472,7
52000,547,2476,1
52001,547,2593,7
52002,547,2993,7
52003,547,4063,7
52004,547,4214,7
52005,547,4224,9
52006,547,4437,7
52007,547,5081,9
52008,547,5114,10
52009,547,5277,8
52010,547,5279,7
52011,547,5680,9
52012,547,6325,7
52013,547,6505,7
52014,547,6746,10
52015,547,6880,8
52016,547,7627,7
52017,547,7674,9
52018,547,7724,9
52019,547,7791,9
52020,547,8074,8
52021,547,8101,6
52022,547,8246,8
52023,547,8408,9
52024,547,8525,8
52025,547,8675,8
52026,547,8769,6
52027,547,8841,8
52028,547,9253,10
52029,547,9289,9
52030,547,9330,8
52031,547,9355,7
52032,547,9379,9
52033,547,9515,8
52034,547,9617,9
52035,547,9734,9
52036,547,10030,9
52037,547,10080,8
52038,547,10110,7
52039,547,10119,8
52041,547,10396,8
52042,547,10456,7
52043,547,10568,10
52044,547,10589,8
52045,547,10620,7
52046,547,10638,9
52047,547,10711,8
52048,547,10790,9
52049,547,10863,10
52050,547,11013,8
52051,547,11111,8
52052,547,11179,9
52053,547,11433,8
52054,547,11577,10
52055,547,11597,9
52056,547,11633,7
52057,547,11703,1
52058,547,11757,10
52059,547,11887,8
52060,547,12365,9
52061,547,12477,10
52062,547,12531,9
52063,547,12549,7
52064,547,13171,8
52065,547,13601,10
52066,547,13659,6
52067,547,13667,8
52068,547,13759,9
52069,547,14131,8
52070,547,14175,9
52071,547,14227,8
52072,547,14289,7
52073,547,14345,7
52074,547,14355,8
52075,547,14513,9
52076,547,14669,9
52077,547,14741,10
52078,547,14813,9
52079,547,14837,9
52080,547,14893,7
52081,547,15225,8
52082,547,15315,8
52083,547,15437,9
52084,547,15583,8
52085,547,15809,8
52086,547,16001,8
52087,547,16009,9
52088,547,16011,8
52089,547,16067,6
52090,547,16099,7
52091,547,16353,9
52092,547,16417,9
52093,547,16498,10
52094,547,16524,9
52095,547,16592,8
52096,547,16706,8
52097,547,16870,9
52098,547,16934,8
52099,547,17074,9
52100,547,17341,8
52101,547,17549,9
52102,547,17641,8
52103,547,17821,8
52104,547,17831,7
52105,547,17879,8
52106,547,17895,5
52107,547,18115,9
52108,547,18119,9
52109,547,18153,8
52110,547,18277,8
52111,547,18411,8
52112,547,18671,9
52113,547,18677,8
52114,547,18679,10
52115,547,18753,8
52116,547,19221,7
52117,547,19367,8
52118,547,19369,8
52119,547,19759,8
52120,547,19799,7
52121,547,19815,10
52122,547,19855,8
52123,547,20021,8
52124,547,20031,7
52125,547,20423,9
52126,547,20507,10
52127,547,20541,9
52128,547,20689,9
52129,547,20767,8
52130,547,20785,10
52131,547,20787,5
52132,547,20847,8
52133,547,20853,9
52134,547,20931,8
52135,547,20973,8
52136,547,21085,8
52137,547,21267,7
52138,547,21273,9
52139,547,21435,8
52140,547,21511,7
52141,547,21561,9
52142,547,21647,9
52143,547,21659,10
52144,547,21667,9
52145,547,21797,9
52146,547,21863,9
52147,547,21879,7
52148,547,21881,9
52149,547,22071,8
52150,547,22117,8
52151,547,22147,9
52152,547,22319,10
52153,547,22547,7
52154,547,22789,9
52155,547,23199,10
52156,547,23227,8
52157,547,23281,10
52158,547,23283,9
52159,547,23361,6
52160,547,23369,6
52161,547,23421,9
52162,547,23623,9
52163,547,23847,9
52164,547,24231,9
52165,547,24261,9
52166,547,24439,5
52167,547,24765,7
52168,547,24833,9
52169,547,25015,8
52170,547,25099,7
52171,547,25183,9
52172,547,26243,7
52173,547,26349,9
52174,547,27631,8
52175,547,27831,10
52176,547,27887,7
52177,547,27891,7
52178,547,27899,7
52179,547,27989,9
52180,547,28025,9
52181,547,28063,7
52182,547,28121,8
52183,547,28171,10
52184,547,28223,10
52185,547,28387,8
52186,547,28497,8
52187,547,28619,7
52188,547,28623,8
52189,547,28675,8
52190,547,28825,9
52191,547,28907,10
52192,547,28927,7
52193,547,29067,9
52194,547,29786,9
52195,547,29787,9
52196,547,29803,9
52197,547,30240,9
52198,547,30276,9
52199,547,30503,10
52200,547,30654,10
52201,547,30912,7
52202,547,30915,5
52203,547,31143,7
52204,547,31318,7
52205,547,31442,9
52206,547,31636,9
52207,547,31637,10
52208,547,31710,6
52209,547,31859,7
52210,548,355,8
52211,548,356,9
52212,548,2167,10
52213,548,3503,8
52214,548,4059,9
52215,548,4224,10
52216,548,4654,8
52217,548,5081,9
52218,548,6213,8
52219,548,6347,8
52220,548,6547,9
52221,548,6594,9
52222,548,7088,8
52223,548,8074,8
52224,548,8277,7
52225,548,8516,8
52227,548,8769,10
52228,548,8841,8
52229,548,8937,9
52230,548,9041,8
52231,548,9253,10
52232,548,9260,8
52233,548,10020,10
52235,548,10213,8
52236,548,10378,9
52237,548,10719,8
52238,548,10790,9
52239,548,10793,8
52240,548,10863,10
52242,548,11577,9
52243,548,11597,9
52244,548,11617,8
52245,548,11757,10
52246,548,11759,10
52247,548,11785,8
52248,548,12189,9
52249,548,12293,9
52250,548,12549,8
52251,548,13161,7
52253,548,13367,8
52254,548,13601,8
52255,548,13655,10
52256,548,13659,9
52257,548,13759,10
52258,548,14467,10
52259,548,14741,9
52260,548,14749,8
52261,548,14813,8
52262,548,14827,7
52263,548,14967,8
52264,548,15051,10
52265,548,15225,9
52266,548,15315,9
52267,548,15377,8
52269,548,15451,8
52270,548,15583,9
52271,548,15689,8
52272,548,15699,8
52273,548,15809,9
52274,548,16067,10
52275,548,16498,9
52276,548,16592,9
52277,548,16782,9
52278,548,17074,8
52279,548,17265,9
52280,548,17729,9
52281,548,17895,9
52282,548,18195,10
52283,548,18245,10
52284,548,18247,8
52285,548,18277,9
52286,548,18671,9
52287,548,18677,7
52288,548,18679,10
52289,548,18857,9
52290,548,18893,8
52291,548,18897,10
52292,548,19151,7
52293,548,19163,9
52294,548,19221,8
52295,548,19369,7
52296,548,19685,9
52297,548,19815,10
52299,548,20033,9
52300,548,20507,10
52301,548,20785,10
52302,548,20931,7
52303,548,21273,9
52304,548,21405,10
52305,548,21431,9
52306,548,21561,9
52307,548,21603,9
52309,548,21863,9
52310,548,21881,10
52311,548,21995,10
52312,548,22101,9
52313,548,22123,8
52314,548,22147,9
52315,548,22319,10
52316,548,22663,8
52317,548,22877,8
52318,548,23233,8
52319,548,23273,10
52320,548,23277,9
52321,548,23321,9
52322,548,23847,9
52323,548,24133,7
52324,548,24455,8
52325,548,24703,9
52326,548,24765,8
52327,548,24873,8
52328,548,25099,8
52329,548,25157,8
52330,548,25159,8
52331,548,25397,8
52332,548,25731,10
52333,548,26243,8
52334,548,26349,9
52335,548,26443,8
52336,548,27631,9
52337,548,27787,9
52338,548,27899,10
52339,548,28025,8
52340,548,28121,9
52341,548,28171,10
52342,548,28221,8
52343,548,28391,7
52344,548,28497,8
52345,548,28617,7
52346,548,28621,8
52347,548,28677,10
52348,548,28791,8
52349,548,28825,8
52350,548,28907,9
52351,548,28927,8
52352,548,28999,9
52353,548,29067,9
52354,548,29095,9
52355,548,29786,8
52356,548,29803,8
52357,548,30127,9
52359,548,30240,7
52360,548,30276,9
52361,548,30296,9
52363,548,30307,8
52364,548,30363,7
52365,548,30384,9
52366,548,30503,9
52367,548,30544,8
52368,548,30740,9
52369,548,30831,7
52370,548,30901,9
52371,548,31181,9
52372,548,31240,9
52373,548,31404,8
52374,548,31442,8
52375,548,31478,9
52376,548,31621,8
52377,548,31636,7
52378,548,31637,9
52379,548,31737,7
52380,548,31798,10
52381,548,31848,9
52382,548,31859,9
52383,548,31953,9
52384,548,32094,7
52385,548,32281,10
52386,548,32282,9
52388,549,1887,10
52389,550,2034,10
52390,550,15605,9
52391,551,6,7
52392,551,20,6
52393,551,22,10
52394,551,30,8
52395,551,63,5
52396,551,71,9
52397,551,72,10
52398,551,73,8
52399,551,79,10
52400,551,93,10
52401,551,94,10
52402,551,97,7
52403,551,106,10
52404,551,121,7
52405,551,132,8
52406,551,133,6
52407,551,135,9
52408,551,147,10
52409,551,154,8
52410,551,177,10
52411,551,189,10
52412,551,190,6
52413,551,226,6
52414,551,232,9
52415,551,241,7
52416,551,245,10
52417,551,269,7
52418,551,270,7
52419,551,323,1
52420,551,356,7
52421,551,371,8
52422,551,372,8
52423,551,390,10
52424,551,433,7
52425,551,476,10
52426,551,591,6
52427,551,777,8
52428,551,849,7
52429,551,853,9
52430,551,857,10
52431,551,889,9
52432,551,934,10
52433,551,940,7
52434,551,957,7
52435,551,969,8
52436,551,1195,7
52437,551,1210,6
52438,551,1218,6
52439,551,1519,10
52440,551,1530,9
52441,551,1535,10
52442,551,1575,10
52443,551,1589,6
52444,551,1604,9
52445,551,1689,6
52446,551,1691,8
52447,551,1723,9
52448,551,1818,9
52449,551,1836,9
52450,551,1840,9
52451,551,2104,6
52452,551,2129,10
52453,551,2167,10
52454,551,2251,5
52455,551,2424,7
52456,551,2476,6
52457,551,2904,10
52458,551,2924,7
52459,551,2926,10
52460,551,2927,6
52461,551,2966,9
52462,551,2993,9
52463,551,3229,10
52464,551,3297,6
52465,551,3299,8
52466,551,3455,9
52467,551,3470,10
52468,551,3503,10
52470,551,3731,10
52471,551,4063,8
52472,551,4081,8
52473,551,4181,10
52474,551,4186,8
52475,551,4214,10
52476,551,4224,10
52477,551,4722,7
52478,551,4744,10
52479,551,5081,7
52480,551,5114,7
52481,551,5277,8
52482,551,5341,8
52483,551,5342,7
52484,551,5356,6
52485,551,5507,10
52486,551,5630,8
52487,551,5667,7
52488,551,5678,7
52489,551,5682,8
52490,551,5909,10
52491,551,5958,8
52492,551,6045,10
52493,551,6114,10
52494,551,6166,6
52495,551,6201,7
52496,551,6205,7
52497,551,6213,10
52498,551,6324,10
52499,551,6347,9
52501,551,6408,9
52502,551,6547,7
52504,551,6702,9
52505,551,6746,10
52506,551,6880,7
52507,551,6919,6
52508,551,6927,6
52509,551,6956,10
52510,551,7054,9
52511,551,7088,5
52512,551,7148,8
52513,551,7396,8
52514,551,7590,8
52515,551,7593,8
52516,551,7647,6
52517,551,7769,8
52518,551,7817,7
52519,551,8074,9
52520,551,8277,5
52521,551,8407,7
52522,551,8424,8
52523,551,8516,10
52524,551,8525,6
52525,551,8630,10
52526,551,8675,10
52527,551,8676,4
52528,551,8841,7
52529,551,9000,8
52530,551,9041,10
52531,551,9074,9
52532,551,9253,10
52533,551,9289,10
52534,551,9330,8
52535,551,9367,10
52536,551,9379,8
52537,551,9479,10
52538,551,9750,5
52539,551,9756,5
52540,551,9790,8
52541,551,9922,6
52542,551,9936,8
52543,551,9989,8
52544,551,10079,9
52545,551,10080,6
52546,551,10087,8
52547,551,10110,8
52548,551,10119,8
52549,551,10162,10
52550,551,10213,10
52551,551,10336,5
52552,551,10379,6
52553,551,10396,8
52554,551,10397,10
52555,551,10464,8
52556,551,10521,7
52557,551,10568,9
52558,551,10611,2
52559,551,10620,10
52560,551,10719,8
52561,551,10790,7
52563,551,10794,7
52564,551,10800,7
52565,551,11013,10
52566,551,11021,8
52567,551,11111,6
52568,551,11161,8
52569,551,11285,7
52570,551,11319,10
52571,551,11371,10
52572,551,11433,8
52573,551,11617,10
52574,551,11741,8
52575,551,11757,10
52576,551,11759,10
52577,551,11761,8
52578,551,11785,7
52579,551,11843,7
52580,551,11887,10
52581,551,12031,10
52582,551,12175,10
52583,551,12355,10
52584,551,12413,9
52585,551,12531,6
52586,551,12549,10
52587,551,12783,6
52588,551,12967,8
52589,551,13125,7
52590,551,13161,8
52591,551,13245,10
52592,551,13331,10
52594,551,13367,7
52595,551,13601,8
52596,551,13655,7
52597,551,13663,9
52598,551,13759,10
52599,551,13859,6
52600,551,13939,10
52601,551,14131,5
52602,551,14199,6
52603,551,14227,8
52604,551,14237,8
52605,551,14345,7
52606,551,14353,6
52607,551,14397,8
52608,551,14467,6
52609,551,14513,10
52610,551,14527,10
52611,551,14713,8
52612,551,14741,9
52613,551,14749,8
52614,551,14811,8
52615,551,14813,8
52616,551,14967,10
52617,551,15085,7
52618,551,15225,10
52619,551,15315,10
52620,551,15379,8
52621,551,15451,10
52622,551,15583,10
52623,551,15699,9
52624,551,15809,7
52625,551,16001,8
52626,551,16009,5
52627,551,16011,10
52628,551,16049,10
52629,551,16067,10
52630,551,16355,6
52631,551,16397,6
52632,551,16444,6
52633,551,16498,10
52634,551,16592,10
52635,551,16782,10
52636,551,17265,7
52638,551,17741,10
52639,551,17895,10
52640,551,18001,10
52641,551,18115,9
52642,551,18195,8
52643,551,18247,10
52644,551,18277,10
52645,551,18671,8
52646,551,18893,10
52647,551,19151,10
52648,551,19163,6
52649,551,19369,7
52650,551,19775,10
52651,551,19815,10
52652,551,20021,9
52653,551,20053,7
52654,551,20507,5
52655,551,20655,5
52656,551,20785,9
52657,551,20787,9
52658,551,20847,7
52659,551,20853,5
52660,551,21405,7
52661,551,21561,10
52662,551,22319,7
52663,551,22547,6
52664,551,22877,5
52665,551,23273,10
52666,551,23283,8
52667,551,23847,10
52668,551,24231,6
52669,551,24893,7
52670,551,25157,7
52671,551,25397,7
52672,552,20,8
52673,552,59,8
52674,552,61,8
52675,552,120,8
52677,552,122,10
52679,552,149,6
52680,552,164,10
52682,552,226,9
52683,552,322,9
52698,552,572,10
52700,552,585,7
52704,552,853,8
52705,552,877,9
52716,552,1222,5
52721,552,1535,10
52724,552,1721,6
52726,552,2034,9
52738,552,3092,7
52739,552,3457,9
52740,552,3572,7
52741,552,3731,7
52744,552,4081,9
52749,552,4722,8
52750,552,4752,9
52751,552,4814,7
52752,552,4898,8
52753,552,5114,10
52756,552,5671,7
52757,552,5678,7
52758,552,5680,7
52759,552,6045,8
52764,552,6707,8
52766,552,7054,8
52768,552,7662,8
52769,552,7674,9
52774,552,8425,8
52776,552,8525,6
52781,552,8769,7
52786,552,9289,8
52791,552,9863,10
52792,552,9919,9
52793,552,9926,9
52794,552,9989,10
52796,552,10030,9
52797,552,10080,6
52798,552,10161,8
52799,552,10162,8
52800,552,10321,7
52802,552,10408,9
52805,552,10620,9
52811,552,11111,9
52812,552,11123,9
52815,552,11665,9
52817,552,11757,9
52818,552,11887,9
52823,552,12355,9
52828,552,12815,7
52831,552,13585,9
52837,552,14227,8
52838,552,14289,3
52844,552,15085,8
52852,552,16498,10
52857,552,18153,9
52864,552,20507,9
52870,552,21995,10
52871,552,22043,8
52896,552,28171,9
52904,552,30123,8
52908,552,31043,10
52918,553,48,7
52919,553,51,7
52920,553,60,8
52921,553,61,7
52922,553,64,6
52923,553,65,6
52924,553,68,8
52925,553,79,7
52926,553,97,10
52927,553,98,8
52928,553,99,8
52929,553,101,9
52930,553,109,8
52931,553,149,8
52932,553,150,10
52933,553,154,7
52934,553,169,8
52935,553,177,7
52936,553,199,7
52937,553,208,6
52938,553,243,8
52939,553,245,9
52940,553,272,7
52941,553,299,7
52942,553,326,7
52943,553,336,6
52944,553,355,9
52945,553,356,8
52946,553,389,9
52947,553,405,6
52948,553,408,6
52949,553,431,7
52950,553,433,9
52951,553,446,10
52952,553,447,9
52953,553,486,10
52954,553,507,7
52955,553,514,8
52956,553,543,6
52957,553,553,7
52958,553,587,8
52959,553,597,7
52960,553,710,7
52961,553,719,7
52962,553,759,9
52963,553,770,6
52964,553,771,6
52965,553,789,8
52966,553,793,9
52967,553,807,8
52968,553,849,8
52969,553,853,10
52970,553,861,8
52971,553,873,8
52972,553,907,7
52973,553,934,8
52974,553,935,8
52975,553,969,8
52976,553,1004,8
52977,553,1013,8
52978,553,1024,10
52979,553,1143,7
52980,553,1192,8
52981,553,1230,7
52982,553,1379,9
52983,553,1482,10
52984,553,1487,6
52985,553,1532,6
52986,553,1535,8
